,발생년,발생년월일시분,주야,요일,사망자수,사상자수,중상자수,경상자수,발생지시도,발생지시군구,사고유형_대분류,사고유형,법규위반_대분류,법규위반,도로형태_대분류,도로형태,가해자_당사자종별,피해자_당사자종별,경도,위도
6857,2017,2017-10-21 21:00,야간,토,1,1,0,0,경북,구미시,차대차,추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,화물차,128.34309899,36.10967372
6858,2017,2017-10-21 22:00,야간,토,1,2,0,1,전남,영암군,차대차,추돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,승용차,자전거,126.37315172,34.74910073
6859,2017,2017-10-22 01:00,야간,일,1,1,0,0,경북,영천시,차량단독,공작물충돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,화물차,없음,128.89133617,36.05469004
6860,2017,2017-10-22 01:00,야간,일,1,1,0,0,경기,시흥시,차대사람,횡단중,운전자법규위반,과속,단일로,기타단일로,승용차,보행자,126.73673874,37.36223774
6861,2017,2017-10-22 03:00,야간,일,1,1,0,0,대전,동구,차량단독,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,127.47514099,36.368995700000006
6862,2017,2017-10-22 04:00,야간,일,1,1,0,0,경남,김해시,차량단독,전도전복,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,원동기장치자전거,없음,128.82230883,35.18451528
6863,2017,2017-10-22 04:00,야간,일,1,2,0,1,경기,군포시,차대차,측면충돌,운전자법규위반,안전거리 미확보,단일로,기타단일로,이륜차,승합차,126.93636797,37.32307487
6864,2017,2017-10-22 08:00,주간,일,1,1,0,0,전남,곡성군,차량단독,기타,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,농기계,없음,127.26476199,35.17147888
6865,2017,2017-10-22 13:00,주간,일,1,1,0,0,전북,익산시,차대사람,차도통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,126.95481671,35.95468775
6866,2017,2017-10-22 13:00,주간,일,1,1,0,0,충북,괴산군,차량단독,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,127.87134582,36.67511489
6867,2017,2017-10-22 14:00,주간,일,2,4,2,0,경기,수원시,차대차,측면충돌,운전자법규위반,신호위반,교차로,교차로내,승용차,승용차,126.96548084,37.25548866
6868,2017,2017-10-22 15:00,주간,일,1,1,0,0,충북,청주시,차대차,정면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,화물차,이륜차,127.68364536,36.61058145
6869,2017,2017-10-22 15:00,주간,일,1,1,0,0,충남,금산군,차량단독,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,자전거,없음,127.49070194,36.0011678
6870,2017,2017-10-22 16:00,주간,일,1,2,0,1,제주,제주시,차량단독,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,126.38025049999999,33.45897968
6871,2017,2017-10-22 18:00,야간,일,1,1,0,0,전남,무안군,차량단독,도로이탈 추락,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,126.28145965,35.10975687
6872,2017,2017-10-22 18:00,야간,일,1,1,0,0,강원,강릉시,차대사람,기타,운전자법규위반,안전운전 의무 불이행,단일로,교량위,승용차,보행자,128.89007816,37.7162193
6873,2017,2017-10-22 23:00,야간,일,1,3,2,0,경북,구미시,차량단독,전도전복,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,128.32946487,36.13381315
6874,2017,2017-10-23 00:00,야간,월,1,1,0,0,서울,동작구,차대사람,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,126.92735946,37.51030874
6875,2017,2017-10-23 09:00,주간,월,1,3,0,2,경기,파주시,차대차,정면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,승용차,승용차,126.78241991,37.81731012
6876,2017,2017-10-23 11:00,주간,월,1,1,0,0,부산,강서구,차대사람,차도통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,128.98211521,35.21103405
6877,2017,2017-10-23 12:00,주간,월,2,2,0,0,대구,달성군,차대차,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,128.40442681,35.76702711
6878,2017,2017-10-23 14:00,주간,월,1,3,0,0,전남,나주시,차대차,측면충돌,운전자법규위반,교차로 통행방법 위반,교차로,교차로내,승합차,건설기계,126.62230456,34.93965812
6879,2017,2017-10-23 16:00,주간,월,1,1,0,0,전남,담양군,차량단독,전도,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,농기계,없음,127.00667963,35.23210874
6880,2017,2017-10-23 17:00,주간,월,1,1,0,0,경남,하동군,차대사람,차도통행중,운전자법규위반,보행자 보호의무 위반,기타,기타,화물차,보행자,127.77037759,35.05138606
6881,2017,2017-10-23 17:00,주간,월,1,1,0,0,전북,진안군,차대차,측면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,승용차,승합차,127.48679201,35.82694083
6882,2017,2017-10-23 18:00,야간,월,1,1,0,0,충남,보령시,차대사람,길가장자리구역통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,126.65379044,36.343058
6883,2017,2017-10-23 18:00,야간,월,1,1,0,0,대구,달성군,차대사람,기타,운전자법규위반,보행자 보호의무 위반,교차로,교차로횡단보도내,승용차,보행자,128.67372156,35.72512145
6884,2017,2017-10-23 18:00,야간,월,1,1,0,0,경기,용인시,차대사람,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,127.17435249,37.34092428
6885,2017,2017-10-23 19:00,야간,월,1,1,0,0,부산,부산진구,차대사람,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승합차,보행자,129.04386141,35.17528004
6886,2017,2017-10-23 21:00,야간,월,1,1,0,0,경남,창원시(통합),차대사람,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,보행자,128.56573020000002,35.18092283
6887,2017,2017-10-23 23:00,야간,월,1,1,0,0,부산,북구,차대사람,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,129.01284046,35.24697778
6888,2017,2017-10-23 23:00,야간,월,1,1,0,0,대전,서구,차량단독,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,127.38299567,36.32415241
6889,2017,2017-10-24 00:00,야간,화,1,1,0,0,서울,강남구,차대사람,횡단중,운전자법규위반,과속,단일로,기타단일로,승용차,보행자,127.04596122,37.4955732
6890,2017,2017-10-24 02:00,야간,화,1,1,0,0,대구,남구,차대사람,횡단중,운전자법규위반,과속,단일로,기타단일로,승용차,보행자,128.58864241,35.84440628
6891,2017,2017-10-24 03:00,야간,화,1,1,0,0,충남,아산시,차대차,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,승용차,127.07046494,36.78455683
6892,2017,2017-10-24 05:00,야간,화,1,4,1,2,충북,진천군,차대차,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,화물차,127.48846869,36.851671
6893,2017,2017-10-24 07:00,주간,화,1,1,0,0,전북,익산시,차대사람,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,126.9578942,35.94473912
6894,2017,2017-10-24 07:00,주간,화,1,1,0,0,충남,부여군,차대차,측면충돌,운전자법규위반,신호위반,교차로,교차로내,건설기계,화물차,126.73349146,36.19242733
6895,2017,2017-10-24 09:00,주간,화,1,1,0,0,전북,전주시,차대사람,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승합차,보행자,127.05980462,35.87780665
6896,2017,2017-10-24 11:00,주간,화,1,1,0,0,서울,서대문구,차대사람,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,건설기계,보행자,126.94675762,37.59241484
6897,2017,2017-10-24 11:00,주간,화,1,1,0,0,전북,익산시,차대사람,차도통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,126.96674894,35.93380642
6898,2017,2017-10-24 11:00,주간,화,1,1,0,0,인천,부평구,차대차,추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,승용차,126.70794366,37.47075384
6899,2017,2017-10-24 12:00,주간,화,1,2,1,0,충북,제천시,차대차,측면충돌,운전자법규위반,중앙선 침범,교차로,교차로내,원동기장치자전거,화물차,128.19187121,37.16513835
6900,2017,2017-10-24 16:00,주간,화,1,1,0,0,인천,남구,차대사람,차도통행중,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,화물차,보행자,126.6825184,37.43655291
6901,2017,2017-10-24 16:00,주간,화,1,1,0,0,충북,청주시,차대사람,길가장자리구역통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,127.56930057,36.57801426
6902,2017,2017-10-24 18:00,야간,화,1,2,1,0,충남,아산시,차량단독,도로이탈 추락,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,없음,126.95602063,36.71087115
6903,2017,2017-10-24 19:00,야간,화,1,1,0,0,강원,춘천시,차대사람,차도통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승합차,보행자,127.75874833,37.82275385
6904,2017,2017-10-24 20:00,야간,화,1,1,0,0,경기,포천시,차대사람,횡단중,운전자법규위반,보행자 보호의무 위반,교차로,교차로횡단보도내,승용차,보행자,127.32051103,37.96099933
6905,2017,2017-10-24 22:00,야간,화,1,1,0,0,부산,서구,차대사람,기타,운전자법규위반,안전운전 의무 불이행,교차로,교차로횡단보도내,승용차,보행자,129.02461777,35.08528559
6906,2017,2017-10-25 00:00,야간,수,1,6,3,1,서울,서대문구,차대사람,기타,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,화물차,보행자,126.96725798,37.56171471
6907,2017,2017-10-25 01:00,야간,수,1,1,0,0,충남,천안시,차대사람,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,127.17982862,36.84594881
6908,2017,2017-10-25 05:00,야간,수,1,1,0,0,대구,수성구,차대차,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,128.6107705,35.86058515
6909,2017,2017-10-25 05:00,야간,수,1,1,0,0,충북,충주시,차대사람,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,127.95699351,36.90525896
6910,2017,2017-10-25 08:00,주간,수,1,2,0,1,경남,밀양시,차대차,측면충돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승용차,승용차,128.7156546,35.37484086
6911,2017,2017-10-25 10:00,주간,수,1,1,0,0,충북,보은군,차대차,측면충돌,운전자법규위반,교차로 통행방법 위반,교차로,교차로내,이륜차,화물차,127.72865807,36.54763264
6912,2017,2017-10-25 11:00,주간,수,1,1,0,0,경남,합천군,차대사람,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,128.05645763,35.52257965
6913,2017,2017-10-25 11:00,주간,수,1,2,1,0,전북,익산시,차대차,정면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,화물차,화물차,126.97773686,36.04614434
6914,2017,2017-10-25 11:00,주간,수,1,1,0,0,인천,서구,차대차,측면충돌,운전자법규위반,안전거리 미확보,교차로,교차로내,승용차,이륜차,126.66310531,37.57784638
6915,2017,2017-10-25 14:00,주간,수,1,1,0,0,전북,완주군,차대사람,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,127.15527799,35.94906566
6916,2017,2017-10-25 15:00,주간,수,1,1,0,0,전남,담양군,차대차,기타,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,화물차,자전거,126.97388876,35.22323321
6917,2017,2017-10-25 17:00,주간,수,1,1,0,0,경북,경산시,차대차,측면충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,자전거,128.73568541,35.80262146
6918,2017,2017-10-25 18:00,야간,수,1,1,0,0,전북,진안군,차대차,추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,농기계,127.56120708,35.84245546
6919,2017,2017-10-25 18:00,야간,수,1,1,0,0,경기,평택시,차대사람,기타,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,승합차,보행자,127.03284781,36.94207958
6920,2017,2017-10-25 19:00,야간,수,1,1,0,0,강원,평창군,차량단독,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,128.40207276,37.58937193
6921,2017,2017-10-25 19:00,야간,수,1,1,0,0,충남,예산군,차대사람,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,126.72813148,36.68689472
6922,2017,2017-10-25 20:00,야간,수,1,1,0,0,충남,보령시,차대차,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,자전거,건설기계,126.60372399,36.23001226
6923,2017,2017-10-25 23:00,야간,수,1,2,1,0,강원,평창군,차량단독,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,128.43142409,37.565150700000004
6924,2017,2017-10-26 02:00,야간,목,1,1,0,0,충북,제천시,차량단독,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,128.1995785,37.10802523
6925,2017,2017-10-26 04:00,야간,목,1,1,0,0,경기,양주시,차량단독,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,127.04779563,37.82052963
6926,2017,2017-10-26 06:00,주간,목,1,1,0,0,인천,계양구,차대사람,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로횡단보도내,화물차,보행자,126.73928744,37.54119079
6927,2017,2017-10-26 07:00,주간,목,1,3,1,1,부산,수영구,차대차,추돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,승합차,승용차,129.12935061,35.16040616
6928,2017,2017-10-26 17:00,주간,목,1,1,0,0,경기,광주시,차대사람,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,127.33971797,37.34276019
6929,2017,2017-10-26 18:00,야간,목,1,1,0,0,전남,담양군,차대차,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,농기계,126.99076046,35.30160839
6930,2017,2017-10-26 20:00,야간,목,1,1,0,0,전북,익산시,차대사람,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,승용차,보행자,126.9375173,35.94274932
